"","Initiator","Recipient","weight","round","Date","Period"
"537","MN39","MN18","1",1,"2021-06-07","1"
"538","MN8","MN18","1",1,"2021-06-07","1"
"539","MN71","MN41","1",1,"2021-06-07","1"
"540","MN71","MN20","1",1,"2021-06-07","1"
"541","MN71","MN21","1",1,"2021-06-07","1"
"542","MN20","MN21","1",1,"2021-06-07","1"
"543","MN64","MN66","1",1,"2021-06-07","1"
"544","MN64","MN1","1",1,"2021-06-07","1"
"545","MN64","MN19","1",1,"2021-06-07","1"
"546","MN66","MN1","1",1,"2021-06-07","1"
"547","MN66","MN19","1",1,"2021-06-07","1"
"548","MN1","MN19","1",1,"2021-06-07","1"
"549","MN32","MN28","1",2,"2021-06-07","1"
"550","MN32","MN17","1",2,"2021-06-07","1"
"551","MN28","MN17","1",2,"2021-06-07","1"
"552","MN54","MN15","1",2,"2021-06-07","1"
"553","MN40","MN59","1",2,"2021-06-07","1"
"554","MN22","MN69","1",2,"2021-06-07","1"
"555","MN12","MN33","1",2,"2021-06-07","1"
"556","MN18","MN26","1",2,"2021-06-07","1"
"557","MN20","MN70","1",2,"2021-06-07","1"
"558","MN23","MN62","1",2,"2021-06-07","1"
"559","MN32","MN17","1",3,"2021-06-07","1"
"560","MN32","MN28","1",3,"2021-06-07","1"
"561","MN32","MN55","1",3,"2021-06-07","1"
"562","MN32","MN2","1",3,"2021-06-07","1"
"563","MN17","MN28","1",3,"2021-06-07","1"
"564","MN17","MN55","1",3,"2021-06-07","1"
"565","MN17","MN2","1",3,"2021-06-07","1"
"566","MN28","MN55","1",3,"2021-06-07","1"
"567","MN28","MN2","1",3,"2021-06-07","1"
"568","MN55","MN2","1",3,"2021-06-07","1"
"569","MN13A","MN13B","1",3,"2021-06-07","1"
"570","MN63A","MN11","1",3,"2021-06-07","1"
"571","MN54","MN15","1",3,"2021-06-07","1"
"572","MN59","MN40","1",3,"2021-06-07","1"
"573","MN69","MN22","1",3,"2021-06-07","1"
"574","MN12","MN67","1",3,"2021-06-07","1"
"575","MN61","MN39","1",3,"2021-06-07","1"
"576","MN56","MN20","1",3,"2021-06-07","1"
"577","MN56","MN21","1",3,"2021-06-07","1"
"578","MN20","MN21","1",3,"2021-06-07","1"
"579","MN46","MN1","1",3,"2021-06-07","1"
"580","MN2","MN32","1",4,"2021-06-07","1"
"581","MN2","MN28","1",4,"2021-06-07","1"
"582","MN2","MN17","1",4,"2021-06-07","1"
"583","MN2","MN55","1",4,"2021-06-07","1"
"584","MN32","MN28","1",4,"2021-06-07","1"
"585","MN32","MN17","1",4,"2021-06-07","1"
"586","MN32","MN55","1",4,"2021-06-07","1"
"587","MN28","MN17","1",4,"2021-06-07","1"
"588","MN28","MN55","1",4,"2021-06-07","1"
"589","MN17","MN55","1",4,"2021-06-07","1"
"590","MN13A","MN13B","1",4,"2021-06-07","1"
"591","MN61","MN44","1",4,"2021-06-07","1"
"592","MN40","MN59","1",4,"2021-06-07","1"
"593","MN48","MN33","1",4,"2021-06-07","1"
"594","MN20","MN21","1",4,"2021-06-07","1"
"595","MN20","MN70","1",4,"2021-06-07","1"
"596","MN20","MN56","1",4,"2021-06-07","1"
"597","MN20","MN19","1",4,"2021-06-07","1"
"598","MN21","MN70","1",4,"2021-06-07","1"
"599","MN21","MN19","1",4,"2021-06-07","1"
"600","MN70","MN56","1",4,"2021-06-07","1"
"601","MN70","MN19","1",4,"2021-06-07","1"
"602","MN56","MN19","1",4,"2021-06-07","1"
"603","MN11","MN30","1",5,"2021-06-07","1"
"604","MN2","MN55","1",5,"2021-06-07","1"
"605","MN2","MN17","1",5,"2021-06-07","1"
"606","MN2","MN28","1",5,"2021-06-07","1"
"607","MN2","MN32","1",5,"2021-06-07","1"
"608","MN55","MN17","1",5,"2021-06-07","1"
"609","MN55","MN28","1",5,"2021-06-07","1"
"610","MN55","MN32","1",5,"2021-06-07","1"
"611","MN17","MN28","1",5,"2021-06-07","1"
"612","MN17","MN32","1",5,"2021-06-07","1"
"613","MN28","MN32","1",5,"2021-06-07","1"
"614","MN40","MN59","1",5,"2021-06-07","1"
"615","MN22","MN69","1",5,"2021-06-07","1"
"616","MN39","MN48","1",5,"2021-06-07","1"
"617","MN42","MN62","1",5,"2021-06-07","1"
"618","MN42","MN64","1",5,"2021-06-07","1"
"619","MN62","MN64","1",5,"2021-06-07","1"
"620","MN16","MN20","1",5,"2021-06-07","1"
"621","MN16","MN37","1",5,"2021-06-07","1"
"622","MN16","MN21","1",5,"2021-06-07","1"
"623","MN16","MN70","1",5,"2021-06-07","1"
"624","MN20","MN21","1",5,"2021-06-07","1"
"625","MN20","MN70","1",5,"2021-06-07","1"
"626","MN37","MN21","1",5,"2021-06-07","1"
"627","MN37","MN70","1",5,"2021-06-07","1"
"628","MN21","MN70","1",5,"2021-06-07","1"
"629","MN30","MN45","1",6,"2021-06-07","1"
"630","MN17","MN28","1",6,"2021-06-07","1"
"631","MN17","MN32","1",6,"2021-06-07","1"
"632","MN17","MN55","1",6,"2021-06-07","1"
"633","MN17","MN2","1",6,"2021-06-07","1"
"634","MN28","MN32","1",6,"2021-06-07","1"
"635","MN28","MN55","1",6,"2021-06-07","1"
"636","MN28","MN2","1",6,"2021-06-07","1"
"637","MN32","MN55","1",6,"2021-06-07","1"
"638","MN32","MN2","1",6,"2021-06-07","1"
"639","MN55","MN2","1",6,"2021-06-07","1"
"640","MN23","MN63A","1",6,"2021-06-07","1"
"641","MN63A","MN40","1",6,"2021-06-07","1"
"642","MN69","MN22","1",6,"2021-06-07","1"
"643","MN48","MN39","1",6,"2021-06-07","1"
"644","MN48","MN1","1",6,"2021-06-07","1"
"645","MN48","MN20","1",6,"2021-06-07","1"
"646","MN48","MN21","1",6,"2021-06-07","1"
"647","MN48","MN70","1",6,"2021-06-07","1"
"648","MN1","MN20","1",6,"2021-06-07","1"
"649","MN1","MN21","1",6,"2021-06-07","1"
"650","MN1","MN70","1",6,"2021-06-07","1"
"651","MN20","MN21","1",6,"2021-06-07","1"
"652","MN20","MN70","1",6,"2021-06-07","1"
"653","MN21","MN70","1",6,"2021-06-07","1"
"654","MN11","MN42","1",6,"2021-06-07","1"
"655","MN17","MN32","1",1,"2021-06-08","1"
"656","MN17","MN28","1",1,"2021-06-08","1"
"657","MN32","MN28","1",1,"2021-06-08","1"
"658","MN59","MN40","1",1,"2021-06-08","1"
"659","MN59","MN29","1",1,"2021-06-08","1"
"660","MN40","MN29","1",1,"2021-06-08","1"
"661","MN71","MN22","1",1,"2021-06-08","1"
"662","MN71","MN69","1",1,"2021-06-08","1"
"663","MN22","MN69","2",1,"2021-06-08","1"
"664","MN67","MN61","1",1,"2021-06-08","1"
"665","MN12","MN35","1",1,"2021-06-08","1"
"666","MN11","MN2","1",1,"2021-06-08","1"
"667","MN11","MN56","1",1,"2021-06-08","1"
"668","MN2","MN56","1",1,"2021-06-08","1"
"669","MN21","MN20","1",1,"2021-06-08","1"
"670","MN21","MN70","1",1,"2021-06-08","1"
"671","MN21","MN1","1",1,"2021-06-08","1"
"672","MN20","MN70","1",1,"2021-06-08","1"
"673","MN20","MN1","1",1,"2021-06-08","1"
"674","MN70","MN1","1",1,"2021-06-08","1"
"675","MN16","MN18","1",1,"2021-06-08","1"
"676","MN17","MN28","1",2,"2021-06-08","1"
"677","MN17","MN32","1",2,"2021-06-08","1"
"678","MN28","MN32","1",2,"2021-06-08","1"
"679","MN29","MN40","1",2,"2021-06-08","1"
"680","MN29","MN59","1",2,"2021-06-08","1"
"681","MN40","MN59","1",2,"2021-06-08","1"
"682","MN22","MN69","1",2,"2021-06-08","1"
"683","MN11","MN2","1",2,"2021-06-08","1"
"684","MN11","MN56","1",2,"2021-06-08","1"
"685","MN2","MN56","1",2,"2021-06-08","1"
"686","MN21","MN20","1",2,"2021-06-08","1"
"687","MN21","MN70","1",2,"2021-06-08","1"
"688","MN21","MN50","1",2,"2021-06-08","1"
"689","MN20","MN70","1",2,"2021-06-08","1"
"690","MN20","MN50","1",2,"2021-06-08","1"
"691","MN70","MN50","1",2,"2021-06-08","1"
"692","MN46","MN18","1",2,"2021-06-08","1"
"693","MN17","MN32","1",3,"2021-06-08","1"
"694","MN17","MN28","1",3,"2021-06-08","1"
"695","MN32","MN28","1",3,"2021-06-08","1"
"696","MN13A","MN13B","1",3,"2021-06-08","1"
"697","MN29","MN59","1",3,"2021-06-08","1"
"698","MN29","MN40","1",3,"2021-06-08","1"
"699","MN59","MN40","1",3,"2021-06-08","1"
"700","MN11","MN48","1",3,"2021-06-08","1"
"701","MN11","MN2","1",3,"2021-06-08","1"
"702","MN11","MN8","1",3,"2021-06-08","1"
"703","MN48","MN2","1",3,"2021-06-08","1"
"704","MN48","MN8","1",3,"2021-06-08","1"
"705","MN2","MN8","1",3,"2021-06-08","1"
"706","MN21","MN20","1",3,"2021-06-08","1"
"707","MN70","MN20","1",3,"2021-06-08","1"
"708","MN28","MN32","1",4,"2021-06-08","1"
"709","MN28","MN17","1",4,"2021-06-08","1"
"710","MN29","MN59","1",4,"2021-06-08","1"
"711","MN29","MN40","1",4,"2021-06-08","1"
"712","MN59","MN40","1",4,"2021-06-08","1"
"713","MN22","MN69","1",4,"2021-06-08","1"
"714","MN8","MN11","1",4,"2021-06-08","1"
"715","MN8","MN48","1",4,"2021-06-08","1"
"716","MN11","MN48","1",4,"2021-06-08","1"
"717","MN67","MN23","1",4,"2021-06-08","1"
"718","MN20","MN21","1",4,"2021-06-08","1"
"719","MN32","MN17","1",5,"2021-06-08","1"
"720","MN59","MN40","1",5,"2021-06-08","1"
"721","MN59","MN29","1",5,"2021-06-08","1"
"722","MN40","MN29","1",5,"2021-06-08","1"
"723","MN69","MN22","1",5,"2021-06-08","1"
"724","MN48","MN67","1",5,"2021-06-08","1"
"725","MN48","MN8","1",5,"2021-06-08","1"
"726","MN48","MN23","1",5,"2021-06-08","1"
"727","MN48","MN11","1",5,"2021-06-08","1"
"728","MN67","MN8","1",5,"2021-06-08","1"
"729","MN67","MN23","1",5,"2021-06-08","1"
"730","MN67","MN11","1",5,"2021-06-08","1"
"731","MN8","MN23","1",5,"2021-06-08","1"
"732","MN8","MN11","1",5,"2021-06-08","1"
"733","MN23","MN11","1",5,"2021-06-08","1"
"734","MN20","MN70","1",5,"2021-06-08","1"
"735","MN20","MN21","1",5,"2021-06-08","1"
"736","MN70","MN21","1",5,"2021-06-08","1"
"737","MN2","MN46","1",5,"2021-06-08","1"
"738","MN2","MN18","1",5,"2021-06-08","1"
"739","MN46","MN18","1",5,"2021-06-08","1"
"740","MN28","MN32","1",6,"2021-06-08","1"
"741","MN28","MN17","1",6,"2021-06-08","1"
"742","MN32","MN17","1",6,"2021-06-08","1"
"743","MN59","MN29","1",6,"2021-06-08","1"
"744","MN59","MN40","1",6,"2021-06-08","1"
"745","MN29","MN40","1",6,"2021-06-08","1"
"746","MN29","MN8","1",6,"2021-06-08","1"
"747","MN29","MN48","1",6,"2021-06-08","1"
"748","MN33","MN35","1",6,"2021-06-08","1"
"749","MN8","MN48","1",6,"2021-06-08","1"
"750","MN70","MN21","1",6,"2021-06-08","1"
"751","MN70","MN20","1",6,"2021-06-08","1"
"752","MN21","MN20","1",6,"2021-06-08","1"
"753","MN55","MN46","1",6,"2021-06-08","1"
"754","MN30","MN44","1",1,"2021-06-17","2"
"755","MN17","MN28","1",1,"2021-06-17","2"
"756","MN59","MN40","1",1,"2021-06-17","2"
"757","MN76","MN63B","1",1,"2021-06-17","2"
"758","MN63B","MN60","1",1,"2021-06-17","2"
"759","MN21","MN20","1",1,"2021-06-17","2"
"760","MN31","MN55","1",1,"2021-06-17","2"
"761","MN17","MN28","1",2,"2021-06-17","2"
"762","MN71","MN54","1",2,"2021-06-17","2"
"763","MN59","MN40","1",2,"2021-06-17","2"
"764","MN59","MN29","1",2,"2021-06-17","2"
"765","MN40","MN29","1",2,"2021-06-17","2"
"766","MN76","MN18","1",2,"2021-06-17","2"
"767","MN76","MN63B","1",2,"2021-06-17","2"
"768","MN18","MN63B","1",2,"2021-06-17","2"
"769","MN21","MN20","1",2,"2021-06-17","2"
"770","MN67","MN14","1",2,"2021-06-17","2"
"771","MN33","MN7","1",2,"2021-06-17","2"
"772","MN55","MN31","1",2,"2021-06-17","2"
"773","MN40","MN29","1",3,"2021-06-17","2"
"774","MN21","MN20","1",3,"2021-06-17","2"
"775","MN23","MN2","1",3,"2021-06-17","2"
"776","MN35","MN31","1",3,"2021-06-17","2"
"777","MN35","MN55","1",3,"2021-06-17","2"
"778","MN31","MN55","1",3,"2021-06-17","2"
"779","MN71","MN54","1",4,"2021-06-17","2"
"780","MN40","MN29","1",4,"2021-06-17","2"
"781","MN40","MN59","1",4,"2021-06-17","2"
"782","MN29","MN59","1",4,"2021-06-17","2"
"783","MN18","MN63B","1",4,"2021-06-17","2"
"784","MN22","MN69","1",4,"2021-06-17","2"
"785","MN26","MN2","1",4,"2021-06-17","2"
"786","MN26","MN23","1",4,"2021-06-17","2"
"787","MN2","MN23","1",4,"2021-06-17","2"
"788","MN55","MN31","1",4,"2021-06-17","2"
"789","MN55","MN35","1",4,"2021-06-17","2"
"790","MN31","MN35","1",4,"2021-06-17","2"
"791","MN30","MN17","1",5,"2021-06-17","2"
"792","MN28","MN17","1",5,"2021-06-17","2"
"793","MN13A","MN13B","1",5,"2021-06-17","2"
"794","MN59","MN40","1",5,"2021-06-17","2"
"795","MN59","MN29","1",5,"2021-06-17","2"
"796","MN40","MN29","1",5,"2021-06-17","2"
"797","MN18","MN63B","1",5,"2021-06-17","2"
"798","MN21","MN20","1",5,"2021-06-17","2"
"799","MN22","MN69","1",5,"2021-06-17","2"
"800","MN23","MN64","1",5,"2021-06-17","2"
"801","MN31","MN55","1",5,"2021-06-17","2"
"802","MN17","MN28","1",6,"2021-06-17","2"
"803","MN13A","MN13B","1",6,"2021-06-17","2"
"804","MN71","MN54","1",6,"2021-06-17","2"
"805","MN29","MN40","1",6,"2021-06-17","2"
"806","MN63B","MN18","1",6,"2021-06-17","2"
"807","MN20","MN21","1",6,"2021-06-17","2"
"808","MN22","MN69","1",6,"2021-06-17","2"
"809","MN17","MN28","1",1,"2021-06-18","2"
"810","MN13B","MN13A","1",1,"2021-06-18","2"
"811","MN71","MN54","1",1,"2021-06-18","2"
"812","MN40","MN59","1",1,"2021-06-18","2"
"813","MN40","MN29","1",1,"2021-06-18","2"
"814","MN59","MN29","1",1,"2021-06-18","2"
"815","MN76","MN63B","1",1,"2021-06-18","2"
"816","MN21","MN20","1",1,"2021-06-18","2"
"817","MN22","MN69","1",1,"2021-06-18","2"
"818","MN60","MN7","1",1,"2021-06-18","2"
"819","MN60","MN2","1",1,"2021-06-18","2"
"820","MN7","MN2","1",1,"2021-06-18","2"
"821","MN16","MN33","1",1,"2021-06-18","2"
"822","MN16","MN12","1",1,"2021-06-18","2"
"823","MN33","MN12","1",1,"2021-06-18","2"
"824","MN31","MN55","1",1,"2021-06-18","2"
"825","MN31","MN70","1",1,"2021-06-18","2"
"826","MN55","MN70","1",1,"2021-06-18","2"
"827","MN28","MN17","1",2,"2021-06-18","2"
"828","MN13B","MN13A","1",2,"2021-06-18","2"
"829","MN29","MN59","1",2,"2021-06-18","2"
"830","MN29","MN40","1",2,"2021-06-18","2"
"831","MN59","MN40","1",2,"2021-06-18","2"
"832","MN18","MN63B","1",2,"2021-06-18","2"
"833","MN18","MN76","1",2,"2021-06-18","2"
"834","MN63B","MN76","1",2,"2021-06-18","2"
"835","MN20","MN21","1",2,"2021-06-18","2"
"836","MN69","MN22","1",2,"2021-06-18","2"
"837","MN12","MN19","1",2,"2021-06-18","2"
"838","MN60","MN67","1",2,"2021-06-18","2"
"839","MN60","MN2","1",2,"2021-06-18","2"
"840","MN60","MN7","1",2,"2021-06-18","2"
"841","MN67","MN2","1",2,"2021-06-18","2"
"842","MN67","MN7","1",2,"2021-06-18","2"
"843","MN2","MN7","1",2,"2021-06-18","2"
"844","MN33","MN46","1",2,"2021-06-18","2"
"845","MN31","MN55","1",2,"2021-06-18","2"
"846","MN31","MN70","1",2,"2021-06-18","2"
"847","MN55","MN70","1",2,"2021-06-18","2"
"848","MN28","MN17","1",3,"2021-06-18","2"
"849","MN28","MN12","1",3,"2021-06-18","2"
"850","MN17","MN12","1",3,"2021-06-18","2"
"851","MN13B","MN13A","1",3,"2021-06-18","2"
"852","MN71","MN54","1",3,"2021-06-18","2"
"853","MN29","MN40","1",3,"2021-06-18","2"
"854","MN29","MN59","1",3,"2021-06-18","2"
"855","MN40","MN59","1",3,"2021-06-18","2"
"856","MN18","MN63B","1",3,"2021-06-18","2"
"857","MN18","MN76","1",3,"2021-06-18","2"
"858","MN63B","MN76","1",3,"2021-06-18","2"
"859","MN21","MN20","1",3,"2021-06-18","2"
"860","MN69","MN22","1",3,"2021-06-18","2"
"861","MN44","MN35","1",3,"2021-06-18","2"
"862","MN30","MN19","1",3,"2021-06-18","2"
"863","MN60","MN7","1",3,"2021-06-18","2"
"864","MN51","MN46","1",3,"2021-06-18","2"
"865","MN55","MN31","1",3,"2021-06-18","2"
"866","MN55","MN70","1",3,"2021-06-18","2"
"867","MN31","MN70","1",3,"2021-06-18","2"
"868","MN17","MN12","1",4,"2021-06-18","2"
"869","MN17","MN28","1",4,"2021-06-18","2"
"870","MN12","MN28","1",4,"2021-06-18","2"
"871","MN13A","MN13B","1",4,"2021-06-18","2"
"872","MN44","MN41","1",4,"2021-06-18","2"
"873","MN71","MN54","1",4,"2021-06-18","2"
"874","MN29","MN59","1",4,"2021-06-18","2"
"875","MN29","MN40","1",4,"2021-06-18","2"
"876","MN59","MN40","1",4,"2021-06-18","2"
"877","MN18","MN63B","1",4,"2021-06-18","2"
"878","MN18","MN76","1",4,"2021-06-18","2"
"879","MN63B","MN76","1",4,"2021-06-18","2"
"880","MN20","MN21","1",4,"2021-06-18","2"
"881","MN69","MN22","1",4,"2021-06-18","2"
"882","MN46","MN16","1",4,"2021-06-18","2"
"883","MN60","MN7","1",4,"2021-06-18","2"
"884","MN31","MN55","1",4,"2021-06-18","2"
"885","MN31","MN70","1",4,"2021-06-18","2"
"886","MN31","MN2","1",4,"2021-06-18","2"
"887","MN31","MN56","1",4,"2021-06-18","2"
"888","MN55","MN70","1",4,"2021-06-18","2"
"889","MN55","MN2","1",4,"2021-06-18","2"
"890","MN55","MN56","1",4,"2021-06-18","2"
"891","MN70","MN2","1",4,"2021-06-18","2"
"892","MN70","MN56","1",4,"2021-06-18","2"
"893","MN2","MN56","1",4,"2021-06-18","2"
"894","MN17","MN28","1",5,"2021-06-18","2"
"895","MN17","MN12","1",5,"2021-06-18","2"
"896","MN28","MN12","1",5,"2021-06-18","2"
"897","MN13A","MN13B","1",5,"2021-06-18","2"
"898","MN71","MN54","1",5,"2021-06-18","2"
"899","MN59","MN29","1",5,"2021-06-18","2"
"900","MN59","MN40","1",5,"2021-06-18","2"
"901","MN29","MN40","1",5,"2021-06-18","2"
"902","MN18","MN63B","1",5,"2021-06-18","2"
"903","MN18","MN76","1",5,"2021-06-18","2"
"904","MN63B","MN76","1",5,"2021-06-18","2"
"905","MN20","MN21","1",5,"2021-06-18","2"
"906","MN69","MN22","1",5,"2021-06-18","2"
"907","MN60","MN7","1",5,"2021-06-18","2"
"908","MN55","MN70","1",5,"2021-06-18","2"
"909","MN55","MN2","1",5,"2021-06-18","2"
"910","MN70","MN2","1",5,"2021-06-18","2"
"911","MN28","MN17","1",6,"2021-06-18","2"
"912","MN30","MN17","1",6,"2021-06-18","2"
"913","MN71","MN54","1",6,"2021-06-18","2"
"914","MN29","MN59","1",6,"2021-06-18","2"
"915","MN29","MN40","1",6,"2021-06-18","2"
"916","MN59","MN40","1",6,"2021-06-18","2"
"917","MN63B","MN18","1",6,"2021-06-18","2"
"918","MN20","MN21","1",6,"2021-06-18","2"
"919","MN22","MN69","1",6,"2021-06-18","2"
"920","MN55","MN70","1",6,"2021-06-18","2"
"921","MN55","MN31","1",6,"2021-06-18","2"
"922","MN70","MN31","1",6,"2021-06-18","2"
"923","MN12","MN17","1",1,"2021-06-20","2"
"924","MN12","MN28","1",1,"2021-06-20","2"
"925","MN17","MN28","1",1,"2021-06-20","2"
"926","MN13A","MN13B","1",1,"2021-06-20","2"
"927","MN76","MN71","1",1,"2021-06-20","2"
"928","MN76","MN54","1",1,"2021-06-20","2"
"929","MN71","MN54","1",1,"2021-06-20","2"
"930","MN59","MN40","1",1,"2021-06-20","2"
"931","MN59","MN29","1",1,"2021-06-20","2"
"932","MN40","MN29","1",1,"2021-06-20","2"
"933","MN63B","MN18","1",1,"2021-06-20","2"
"934","MN14","MN31","1",1,"2021-06-20","2"
"935","MN14","MN55","1",1,"2021-06-20","2"
"936","MN31","MN55","1",1,"2021-06-20","2"
"937","MN17","MN12","1",2,"2021-06-20","2"
"938","MN17","MN28","1",2,"2021-06-20","2"
"939","MN12","MN28","1",2,"2021-06-20","2"
"940","MN13A","MN13B","1",2,"2021-06-20","2"
"941","MN71","MN54","1",2,"2021-06-20","2"
"942","MN40","MN59","1",2,"2021-06-20","2"
"943","MN21","MN20","1",2,"2021-06-20","2"
"944","MN41","MN33","1",2,"2021-06-20","2"
"945","MN56","MN1","1",2,"2021-06-20","2"
"946","MN56","MN30","1",2,"2021-06-20","2"
"947","MN56","MN35","1",2,"2021-06-20","2"
"948","MN56","MN70","1",2,"2021-06-20","2"
"949","MN56","MN43","1",2,"2021-06-20","2"
"950","MN1","MN30","1",2,"2021-06-20","2"
"951","MN1","MN35","1",2,"2021-06-20","2"
"952","MN1","MN70","1",2,"2021-06-20","2"
"953","MN1","MN43","1",2,"2021-06-20","2"
"954","MN30","MN35","1",2,"2021-06-20","2"
"955","MN30","MN70","1",2,"2021-06-20","2"
"956","MN30","MN43","1",2,"2021-06-20","2"
"957","MN35","MN70","1",2,"2021-06-20","2"
"958","MN35","MN43","1",2,"2021-06-20","2"
"959","MN70","MN43","1",2,"2021-06-20","2"
"960","MN31","MN55","1",2,"2021-06-20","2"
"961","MN31","MN8","1",2,"2021-06-20","2"
"962","MN26","MN51","1",2,"2021-06-20","2"
"963","MN17","MN28","1",3,"2021-06-20","2"
"964","MN71","MN54","1",3,"2021-06-20","2"
"965","MN21","MN20","1",3,"2021-06-20","2"
